_id,libno,time,in,out
65349,775167,2020-08-04T16:00:00,21,21
65350,775167,2020-08-04T17:00:00,6,8
65351,775167,2020-08-04T18:00:00,9,6
65352,775167,2020-08-04T19:00:00,2,4
65353,775167,2020-08-04T20:00:00,4,3
65354,775167,2020-08-04T21:00:00,2,5
65355,775168,2020-08-04T10:00:00,0,1
65356,775168,2020-08-04T17:00:00,2,1
65357,775100,2020-08-05T06:00:00,6,3
65358,775100,2020-08-05T07:00:00,31,7
65359,775100,2020-08-05T08:00:00,149,13
65360,775100,2020-08-05T09:00:00,214,61
65361,775100,2020-08-05T10:00:00,280,189
65362,775100,2020-08-05T11:00:00,335,294
65363,775100,2020-08-05T12:00:00,405,426
65364,775100,2020-08-05T13:00:00,319,379
65365,775100,2020-08-05T14:00:00,369,376
65366,775100,2020-08-05T15:00:00,363,503
65367,775100,2020-08-05T16:00:00,286,341
65368,775100,2020-08-05T17:00:00,161,225
65369,775100,2020-08-05T18:00:00,109,161
65370,775100,2020-08-05T19:00:00,69,75
65371,775100,2020-08-05T20:00:00,36,62
65372,775100,2020-08-05T21:00:00,22,43
65373,775100,2020-08-05T22:00:00,3,2
65374,775120,2020-08-05T09:00:00,11,10
65375,775120,2020-08-05T10:00:00,31,26
65376,775120,2020-08-05T11:00:00,23,24
65377,775120,2020-08-05T12:00:00,25,29
65378,775120,2020-08-05T13:00:00,32,28
65379,775120,2020-08-05T14:00:00,28,27
65380,775120,2020-08-05T15:00:00,23,20
65381,775120,2020-08-05T16:00:00,33,38
65382,775120,2020-08-05T17:00:00,14,16
65383,775120,2020-08-05T18:00:00,8,9
65384,775120,2020-08-05T19:00:00,12,9
65385,775120,2020-08-05T20:00:00,5,7
65386,775120,2020-08-05T21:00:00,5,7
65387,775122,2020-08-05T06:00:00,6,7
65388,775122,2020-08-05T07:00:00,1,1
65389,775122,2020-08-05T08:00:00,1,1
65390,775122,2020-08-05T09:00:00,4,4
65391,775122,2020-08-05T10:00:00,6,6
65392,775122,2020-08-05T11:00:00,8,8
65393,775122,2020-08-05T12:00:00,9,9
65394,775122,2020-08-05T13:00:00,11,11
65395,775122,2020-08-05T14:00:00,2,2
65396,775122,2020-08-05T15:00:00,3,2
65397,775122,2020-08-05T16:00:00,7,8
65398,775122,2020-08-05T17:00:00,1,1
65399,775122,2020-08-05T18:00:00,1,1
65400,775122,2020-08-05T19:00:00,2,2
65401,775122,2020-08-05T20:00:00,3,1
65402,775122,2020-08-05T21:00:00,1,3
65403,775126,2020-08-05T08:00:00,2,1
65404,775126,2020-08-05T09:00:00,1,2
65405,775126,2020-08-05T10:00:00,1,1
65406,775126,2020-08-05T11:00:00,3,3
65407,775126,2020-08-05T13:00:00,3,3
65408,775126,2020-08-05T14:00:00,1,1
65409,775126,2020-08-05T15:00:00,4,3
65410,775126,2020-08-05T16:00:00,5,6
65411,775126,2020-08-05T17:00:00,3,3
65412,775126,2020-08-05T19:00:00,3,1
65413,775126,2020-08-05T20:00:00,0,2
65414,775126,2020-08-05T21:00:00,0,2
65415,775127,2020-08-05T08:00:00,4,1
65416,775127,2020-08-05T09:00:00,7,7
65417,775127,2020-08-05T10:00:00,24,21
65418,775127,2020-08-05T11:00:00,13,14
65419,775127,2020-08-05T12:00:00,14,15
65420,775127,2020-08-05T13:00:00,10,9
65421,775127,2020-08-05T14:00:00,18,20
65422,775127,2020-08-05T15:00:00,11,12
65423,775127,2020-08-05T16:00:00,11,14
65424,775127,2020-08-05T17:00:00,5,4
65425,775127,2020-08-05T18:00:00,6,6
65426,775127,2020-08-05T19:00:00,1,2
65427,775130,2020-08-05T07:00:00,2,2
65428,775130,2020-08-05T08:00:00,2,1
65429,775130,2020-08-05T09:00:00,18,9
65430,775130,2020-08-05T10:00:00,30,28
65431,775130,2020-08-05T11:00:00,35,33
65432,775130,2020-08-05T12:00:00,28,31
65433,775130,2020-08-05T13:00:00,39,37
65434,775130,2020-08-05T14:00:00,48,47
65435,775130,2020-08-05T15:00:00,27,27
65436,775130,2020-08-05T16:00:00,28,33
65437,775130,2020-08-05T17:00:00,30,31
65438,775130,2020-08-05T18:00:00,9,10
65439,775130,2020-08-05T19:00:00,2,9
65440,775130,2020-08-05T21:00:00,2,2
65441,775140,2020-08-05T07:00:00,2,2
65442,775140,2020-08-05T08:00:00,6,1
65443,775140,2020-08-05T09:00:00,18,11
65444,775140,2020-08-05T10:00:00,38,21
65445,775140,2020-08-05T11:00:00,35,44
65446,775140,2020-08-05T12:00:00,62,41
65447,775140,2020-08-05T13:00:00,37,50
65448,775140,2020-08-05T14:00:00,41,45
65449,775140,2020-08-05T15:00:00,39,50
65450,775140,2020-08-05T16:00:00,45,36
65451,775140,2020-08-05T17:00:00,19,33
65452,775140,2020-08-05T18:00:00,6,7
65453,775140,2020-08-05T19:00:00,15,14
65454,775140,2020-08-05T20:00:00,6,8
65455,775140,2020-08-05T21:00:00,18,18
65456,775140,2020-08-05T22:00:00,1,3
65457,775144,2020-08-05T06:00:00,0,1
65458,775144,2020-08-05T08:00:00,9,8
65459,775144,2020-08-05T09:00:00,3,3
65460,775144,2020-08-05T10:00:00,19,16
65461,775144,2020-08-05T11:00:00,15,17
65462,775144,2020-08-05T12:00:00,24,17
65463,775144,2020-08-05T13:00:00,38,34
65464,775144,2020-08-05T14:00:00,39,37
65465,775144,2020-08-05T15:00:00,22,31
65466,775144,2020-08-05T16:00:00,11,18
65467,775144,2020-08-05T17:00:00,0,2
65468,775146,2020-08-05T10:00:00,9,6
65469,775146,2020-08-05T11:00:00,7,3
65470,775146,2020-08-05T15:00:00,1,1
65471,775147,2020-08-05T06:00:00,2,0
65472,775147,2020-08-05T08:00:00,0,2
65473,775147,2020-08-05T09:00:00,2,1
65474,775147,2020-08-05T10:00:00,2,2
65475,775147,2020-08-05T12:00:00,10,11
65476,775147,2020-08-05T13:00:00,2,0
65477,775147,2020-08-05T14:00:00,1,1
65478,775147,2020-08-05T15:00:00,1,0
65479,775147,2020-08-05T16:00:00,4,6
65480,775147,2020-08-05T17:00:00,1,1
65481,775149,2020-08-05T08:00:00,9,5
65482,775149,2020-08-05T09:00:00,19,19
65483,775149,2020-08-05T10:00:00,33,31
65484,775149,2020-08-05T11:00:00,8,11
65485,775149,2020-08-05T12:00:00,10,7
65486,775149,2020-08-05T13:00:00,13,14
65487,775149,2020-08-05T14:00:00,18,18
65488,775149,2020-08-05T15:00:00,0,2
65489,775150,2020-08-05T06:00:00,3,1
65490,775150,2020-08-05T07:00:00,0,1
65491,775150,2020-08-05T09:00:00,3,3
65492,775160,2020-08-05T07:00:00,5,4
65493,775160,2020-08-05T08:00:00,38,28
65494,775160,2020-08-05T09:00:00,32,33
65495,775160,2020-08-05T10:00:00,108,99
65496,775160,2020-08-05T11:00:00,93,93
65497,775160,2020-08-05T12:00:00,63,64
65498,775160,2020-08-05T13:00:00,104,101
65499,775160,2020-08-05T14:00:00,78,74
65500,775160,2020-08-05T15:00:00,105,110
65501,775160,2020-08-05T16:00:00,91,88
65502,775160,2020-08-05T17:00:00,51,58
65503,775160,2020-08-05T18:00:00,14,18
65504,775160,2020-08-05T19:00:00,17,15
65505,775160,2020-08-05T20:00:00,10,11
65506,775160,2020-08-05T21:00:00,4,5
65507,775162,2020-08-05T07:00:00,5,5
65508,775162,2020-08-05T08:00:00,1,2
65509,775162,2020-08-05T15:00:00,5,6
65510,775164,2020-08-05T07:00:00,1,0
65511,775164,2020-08-05T15:00:00,1,2
65512,775167,2020-08-05T08:00:00,1,1
65513,775167,2020-08-05T09:00:00,5,5
65514,775167,2020-08-05T10:00:00,9,8
65515,775167,2020-08-05T11:00:00,9,7
65516,775167,2020-08-05T12:00:00,10,9
65517,775167,2020-08-05T13:00:00,15,16
65518,775167,2020-08-05T14:00:00,25,18
65519,775167,2020-08-05T15:00:00,20,18
65520,775167,2020-08-05T16:00:00,15,20
65521,775167,2020-08-05T17:00:00,17,19
65522,775167,2020-08-05T18:00:00,6,8
65523,775167,2020-08-05T19:00:00,2,3
65524,775167,2020-08-05T20:00:00,3,4
65525,775167,2020-08-05T21:00:00,1,2
65526,775167,2020-08-05T22:00:00,5,7
65527,775168,2020-08-05T14:00:00,0,1
65528,775100,2020-08-06T06:00:00,5,0
65529,775100,2020-08-06T07:00:00,32,5
65530,775100,2020-08-06T08:00:00,143,18
65531,775100,2020-08-06T09:00:00,176,89
65532,775100,2020-08-06T10:00:00,340,273
65533,775100,2020-08-06T11:00:00,316,319
65534,775100,2020-08-06T12:00:00,354,334
65535,775100,2020-08-06T13:00:00,338,342
65536,775100,2020-08-06T14:00:00,311,351
65537,775100,2020-08-06T15:00:00,275,317
65538,775100,2020-08-06T16:00:00,267,347
65539,775100,2020-08-06T17:00:00,195,250
65540,775100,2020-08-06T18:00:00,83,142
65541,775100,2020-08-06T19:00:00,53,62
65542,775100,2020-08-06T20:00:00,52,66
65543,775100,2020-08-06T21:00:00,28,39
65544,775100,2020-08-06T22:00:00,4,4
65545,775120,2020-08-06T07:00:00,1,1
65546,775120,2020-08-06T08:00:00,4,4
65547,775120,2020-08-06T09:00:00,18,13
65548,775120,2020-08-06T10:00:00,9,11
65549,775120,2020-08-06T11:00:00,17,14
65550,775120,2020-08-06T12:00:00,13,17
65551,775120,2020-08-06T13:00:00,17,17
65552,775120,2020-08-06T14:00:00,13,15
65553,775120,2020-08-06T15:00:00,13,12
65554,775120,2020-08-06T16:00:00,13,13
65555,775120,2020-08-06T17:00:00,10,11
65556,775120,2020-08-06T18:00:00,7,5
65557,775120,2020-08-06T19:00:00,5,5
65558,775120,2020-08-06T20:00:00,5,5
65559,775120,2020-08-06T21:00:00,7,11
65560,775122,2020-08-06T07:00:00,1,0
65561,775122,2020-08-06T09:00:00,5,4
65562,775122,2020-08-06T10:00:00,27,22
65563,775122,2020-08-06T11:00:00,15,19
65564,775122,2020-08-06T12:00:00,9,7
65565,775122,2020-08-06T13:00:00,14,14
65566,775122,2020-08-06T14:00:00,13,14
65567,775122,2020-08-06T15:00:00,14,16
65568,775122,2020-08-06T16:00:00,11,12
65569,775122,2020-08-06T17:00:00,12,13
65570,775122,2020-08-06T19:00:00,10,10
65571,775126,2020-08-06T09:00:00,7,1
65572,775126,2020-08-06T10:00:00,9,11
65573,775126,2020-08-06T11:00:00,5,6
65574,775126,2020-08-06T12:00:00,4,4
65575,775126,2020-08-06T13:00:00,1,1
65576,775126,2020-08-06T14:00:00,3,5
65577,775126,2020-08-06T15:00:00,2,2
65578,775126,2020-08-06T16:00:00,1,1
65579,775126,2020-08-06T17:00:00,2,2
65580,775126,2020-08-06T18:00:00,12,13
65581,775126,2020-08-06T19:00:00,3,1
65582,775126,2020-08-06T20:00:00,1,3
65583,775127,2020-08-06T07:00:00,1,1
65584,775127,2020-08-06T08:00:00,1,2
65585,775127,2020-08-06T09:00:00,9,5
65586,775127,2020-08-06T10:00:00,14,12
65587,775127,2020-08-06T11:00:00,12,12
65588,775127,2020-08-06T12:00:00,13,11
65589,775127,2020-08-06T13:00:00,12,16
65590,775127,2020-08-06T14:00:00,11,13
65591,775127,2020-08-06T15:00:00,20,20
65592,775127,2020-08-06T16:00:00,14,14
65593,775127,2020-08-06T17:00:00,13,6
65594,775127,2020-08-06T18:00:00,3,5
65595,775127,2020-08-06T19:00:00,6,15
65596,775130,2020-08-06T07:00:00,2,2
65597,775130,2020-08-06T08:00:00,4,4
65598,775130,2020-08-06T09:00:00,18,13
65599,775130,2020-08-06T10:00:00,46,39
65600,775130,2020-08-06T11:00:00,44,39
65601,775130,2020-08-06T12:00:00,32,35
65602,775130,2020-08-06T13:00:00,40,32
65603,775130,2020-08-06T14:00:00,35,38
65604,775130,2020-08-06T15:00:00,34,31
65605,775130,2020-08-06T16:00:00,36,38
65606,775130,2020-08-06T17:00:00,25,35
65607,775130,2020-08-06T18:00:00,7,9
65608,775130,2020-08-06T19:00:00,3,5
65609,775130,2020-08-06T21:00:00,1,1
65610,775140,2020-08-06T07:00:00,5,4
65611,775140,2020-08-06T08:00:00,1,0
65612,775140,2020-08-06T09:00:00,12,7
65613,775140,2020-08-06T10:00:00,48,45
65614,775140,2020-08-06T11:00:00,28,28
65615,775140,2020-08-06T12:00:00,43,36
65616,775140,2020-08-06T13:00:00,47,41
65617,775140,2020-08-06T14:00:00,30,24
65618,775140,2020-08-06T15:00:00,43,49
65619,775140,2020-08-06T16:00:00,25,32
65620,775140,2020-08-06T17:00:00,34,38
65621,775140,2020-08-06T18:00:00,5,8
65622,775140,2020-08-06T19:00:00,13,14
65623,775140,2020-08-06T20:00:00,7,6
65624,775140,2020-08-06T21:00:00,8,7
65625,775140,2020-08-06T22:00:00,0,3
65626,775144,2020-08-06T06:00:00,0,2
65627,775144,2020-08-06T08:00:00,7,4
65628,775144,2020-08-06T09:00:00,7,11
65629,775144,2020-08-06T10:00:00,23,20
65630,775144,2020-08-06T11:00:00,30,21
65631,775144,2020-08-06T12:00:00,34,37
65632,775144,2020-08-06T13:00:00,28,28
65633,775144,2020-08-06T14:00:00,24,29
65634,775144,2020-08-06T15:00:00,20,17
65635,775144,2020-08-06T16:00:00,31,16
65636,775144,2020-08-06T17:00:00,15,30
65637,775144,2020-08-06T18:00:00,0,5
65638,775146,2020-08-06T07:00:00,1,0
65639,775146,2020-08-06T09:00:00,1,1
65640,775146,2020-08-06T11:00:00,2,1
65641,775146,2020-08-06T12:00:00,11,11
65642,775146,2020-08-06T13:00:00,4,4
65643,775146,2020-08-06T14:00:00,32,30
65644,775146,2020-08-06T15:00:00,22,24
65645,775146,2020-08-06T16:00:00,19,19
65646,775146,2020-08-06T17:00:00,9,12
65647,775147,2020-08-06T08:00:00,1,3
65648,775147,2020-08-06T09:00:00,5,4
65649,775147,2020-08-06T10:00:00,2,5
65650,775147,2020-08-06T11:00:00,4,3
65651,775147,2020-08-06T12:00:00,22,14
65652,775147,2020-08-06T13:00:00,11,18
65653,775147,2020-08-06T14:00:00,2,4
65654,775147,2020-08-06T15:00:00,9,10
65655,775147,2020-08-06T16:00:00,11,10
65656,775147,2020-08-06T17:00:00,7,7
65657,775147,2020-08-06T18:00:00,1,1
65658,775147,2020-08-06T19:00:00,1,1
65659,775149,2020-08-06T09:00:00,1,1
65660,775149,2020-08-06T10:00:00,1,2
65661,775149,2020-08-06T11:00:00,1,1
65662,775149,2020-08-06T12:00:00,4,3
65663,775149,2020-08-06T13:00:00,1,1
65664,775149,2020-08-06T15:00:00,4,3
65665,775149,2020-08-06T16:00:00,6,7
65666,775149,2020-08-06T17:00:00,2,2
65667,775149,2020-08-06T18:00:00,3,3
65668,775150,2020-08-06T06:00:00,1,4
65669,775150,2020-08-06T07:00:00,2,3
65670,775150,2020-08-06T08:00:00,5,5
65671,775150,2020-08-06T10:00:00,16,9
65672,775150,2020-08-06T11:00:00,11,14
65673,775150,2020-08-06T12:00:00,14,6
65674,775150,2020-08-06T13:00:00,25,26
65675,775150,2020-08-06T14:00:00,23,24
65676,775150,2020-08-06T15:00:00,17,28
65677,775150,2020-08-06T16:00:00,21,14
65678,775150,2020-08-06T17:00:00,12,16
65679,775150,2020-08-06T18:00:00,0,5
65680,775160,2020-08-06T07:00:00,3,2
65681,775160,2020-08-06T08:00:00,21,17
65682,775160,2020-08-06T09:00:00,25,18
65683,775160,2020-08-06T10:00:00,71,65
65684,775160,2020-08-06T11:00:00,63,60
65685,775160,2020-08-06T12:00:00,54,61
65686,775160,2020-08-06T13:00:00,62,68
65687,775160,2020-08-06T14:00:00,78,69
65688,775160,2020-08-06T15:00:00,64,66
65689,775160,2020-08-06T16:00:00,53,49
65690,775160,2020-08-06T17:00:00,55,61
65691,775160,2020-08-06T18:00:00,31,33
65692,775160,2020-08-06T19:00:00,17,18
65693,775160,2020-08-06T20:00:00,17,20
65694,775160,2020-08-06T21:00:00,2,4
65695,775162,2020-08-06T07:00:00,2,1
65696,775162,2020-08-06T09:00:00,9,8
65697,775162,2020-08-06T11:00:00,2,2
65698,775162,2020-08-06T12:00:00,6,6
65699,775162,2020-08-06T13:00:00,8,8
65700,775162,2020-08-06T14:00:00,31,26
65701,775162,2020-08-06T15:00:00,20,25
65702,775162,2020-08-06T16:00:00,0,1
65703,775162,2020-08-06T18:00:00,2,2
65704,775162,2020-08-06T19:00:00,1,3
65705,775164,2020-08-06T08:00:00,6,5
65706,775164,2020-08-06T09:00:00,0,2
65707,775164,2020-08-06T10:00:00,2,0
65708,775164,2020-08-06T14:00:00,10,4
65709,775164,2020-08-06T15:00:00,17,21
65710,775164,2020-08-06T16:00:00,10,10
65711,775164,2020-08-06T17:00:00,13,14
65712,775164,2020-08-06T18:00:00,0,1
65713,775167,2020-08-06T08:00:00,5,2
65714,775167,2020-08-06T09:00:00,17,12
65715,775167,2020-08-06T10:00:00,13,11
65716,775167,2020-08-06T11:00:00,10,11
65717,775167,2020-08-06T12:00:00,21,20
65718,775167,2020-08-06T13:00:00,20,20
65719,775167,2020-08-06T14:00:00,20,25
65720,775167,2020-08-06T15:00:00,22,21
65721,775167,2020-08-06T16:00:00,20,22
65722,775167,2020-08-06T17:00:00,8,6
65723,775167,2020-08-06T18:00:00,7,13
65724,775167,2020-08-06T19:00:00,5,5
65725,775167,2020-08-06T20:00:00,12,15
65726,775167,2020-08-06T21:00:00,8,8
65727,775168,2020-08-06T08:00:00,2,4
65728,775168,2020-08-06T09:00:00,9,6
65729,775168,2020-08-06T11:00:00,2,2
65730,775168,2020-08-06T13:00:00,7,7
65731,775168,2020-08-06T14:00:00,36,38
65732,775168,2020-08-06T15:00:00,45,43
65733,775168,2020-08-06T16:00:00,30,30
65734,775168,2020-08-06T17:00:00,18,20
65735,775168,2020-08-06T18:00:00,0,4
65736,775170,2020-08-06T12:00:00,1,1
65737,775170,2020-08-06T13:00:00,2,1
65738,775170,2020-08-06T14:00:00,6,6
65739,775170,2020-08-06T15:00:00,11,10
65740,775170,2020-08-06T16:00:00,8,10
65741,775170,2020-08-06T17:00:00,7,8
65742,775170,2020-08-06T18:00:00,1,2
65743,775100,2020-08-07T06:00:00,4,0
65744,775100,2020-08-07T07:00:00,33,4
65745,775100,2020-08-07T08:00:00,135,36
65746,775100,2020-08-07T09:00:00,174,77
65747,775100,2020-08-07T10:00:00,283,218
65748,775100,2020-08-07T11:00:00,293,306
65749,775100,2020-08-07T12:00:00,352,347
65750,775100,2020-08-07T13:00:00,301,341
65751,775100,2020-08-07T14:00:00,261,310
65752,775100,2020-08-07T15:00:00,245,310
65753,775100,2020-08-07T16:00:00,168,203
65754,775100,2020-08-07T17:00:00,187,176
65755,775100,2020-08-07T18:00:00,72,100
65756,775100,2020-08-07T19:00:00,54,72
65757,775100,2020-08-07T20:00:00,37,55
65758,775100,2020-08-07T21:00:00,29,34
65759,775100,2020-08-07T22:00:00,1,4
65760,775120,2020-08-07T07:00:00,4,4
65761,775120,2020-08-07T09:00:00,7,3
65762,775120,2020-08-07T10:00:00,36,32
65763,775120,2020-08-07T11:00:00,31,33
65764,775120,2020-08-07T12:00:00,20,15
65765,775120,2020-08-07T13:00:00,18,21
65766,775120,2020-08-07T14:00:00,20,20
65767,775120,2020-08-07T15:00:00,32,32
65768,775120,2020-08-07T16:00:00,15,16
65769,775120,2020-08-07T17:00:00,10,10
65770,775120,2020-08-07T18:00:00,7,8
65771,775120,2020-08-07T19:00:00,4,3
65772,775120,2020-08-07T20:00:00,4,3
65773,775120,2020-08-07T21:00:00,1,3
65774,775122,2020-08-07T08:00:00,3,3
65775,775122,2020-08-07T09:00:00,2,2
65776,775122,2020-08-07T10:00:00,14,11
65777,775122,2020-08-07T11:00:00,9,12
65778,775122,2020-08-07T14:00:00,5,5
65779,775122,2020-08-07T15:00:00,5,4
65780,775122,2020-08-07T16:00:00,10,11
65781,775122,2020-08-07T17:00:00,4,4
65782,775122,2020-08-07T19:00:00,2,1
65783,775122,2020-08-07T20:00:00,1,2
65784,775126,2020-08-07T08:00:00,1,1
65785,775126,2020-08-07T09:00:00,10,2
65786,775126,2020-08-07T10:00:00,5,9
65787,775126,2020-08-07T12:00:00,7,6
65788,775126,2020-08-07T13:00:00,1,2
65789,775126,2020-08-07T14:00:00,4,3
65790,775126,2020-08-07T15:00:00,2,3
65791,775126,2020-08-07T16:00:00,0,1
65792,775126,2020-08-07T17:00:00,1,1
65793,775126,2020-08-07T21:00:00,3,4
65794,775127,2020-08-07T08:00:00,5,4
65795,775127,2020-08-07T09:00:00,7,7
65796,775127,2020-08-07T10:00:00,25,20
65797,775127,2020-08-07T11:00:00,21,20
65798,775127,2020-08-07T12:00:00,10,5
65799,775127,2020-08-07T13:00:00,19,23
65800,775127,2020-08-07T14:00:00,9,11
65801,775127,2020-08-07T15:00:00,22,21
65802,775127,2020-08-07T16:00:00,11,12
65803,775127,2020-08-07T17:00:00,10,13
65804,775127,2020-08-07T18:00:00,4,4
65805,775127,2020-08-07T19:00:00,4,5
65806,775130,2020-08-07T08:00:00,1,1
65807,775130,2020-08-07T09:00:00,26,15
65808,775130,2020-08-07T10:00:00,41,37
65809,775130,2020-08-07T11:00:00,34,40
65810,775130,2020-08-07T12:00:00,49,41
65811,775130,2020-08-07T13:00:00,57,45
65812,775130,2020-08-07T14:00:00,38,52
65813,775130,2020-08-07T15:00:00,37,37
65814,775130,2020-08-07T16:00:00,29,29
65815,775130,2020-08-07T17:00:00,7,11
65816,775130,2020-08-07T18:00:00,2,4
65817,775130,2020-08-07T19:00:00,1,3
65818,775140,2020-08-07T07:00:00,4,4
65819,775140,2020-08-07T08:00:00,12,4
65820,775140,2020-08-07T09:00:00,11,14
65821,775140,2020-08-07T10:00:00,45,37
65822,775140,2020-08-07T11:00:00,41,43
65823,775140,2020-08-07T12:00:00,45,35
65824,775140,2020-08-07T13:00:00,35,40
65825,775140,2020-08-07T14:00:00,44,40
65826,775140,2020-08-07T15:00:00,28,34
65827,775140,2020-08-07T16:00:00,38,39
65828,775140,2020-08-07T17:00:00,10,15
65829,775140,2020-08-07T18:00:00,9,8
65830,775140,2020-08-07T19:00:00,7,9
65831,775140,2020-08-07T20:00:00,8,10
65832,775140,2020-08-07T21:00:00,4,2
65833,775140,2020-08-07T22:00:00,1,3
65834,775144,2020-08-07T06:00:00,1,1
65835,775144,2020-08-07T08:00:00,1,0
65836,775144,2020-08-07T09:00:00,10,8
65837,775144,2020-08-07T10:00:00,10,12
65838,775144,2020-08-07T11:00:00,8,7
65839,775144,2020-08-07T12:00:00,13,12
65840,775144,2020-08-07T13:00:00,8,10
65841,775144,2020-08-07T14:00:00,9,11
65842,775146,2020-08-07T08:00:00,1,1
65843,775146,2020-08-07T13:00:00,3,1
65844,775146,2020-08-07T15:00:00,1,1
65845,775146,2020-08-07T22:00:00,0,1
65846,775147,2020-08-07T06:00:00,3,1
65847,775149,2020-08-07T11:00:00,12,12
65848,775150,2020-08-07T08:00:00,8,9
65849,775150,2020-08-07T09:00:00,5,6
65850,775150,2020-08-07T10:00:00,7,5
65851,775150,2020-08-07T11:00:00,19,14
65852,775150,2020-08-07T12:00:00,6,11
65853,775150,2020-08-07T13:00:00,17,16
65854,775150,2020-08-07T14:00:00,14,11
65855,775150,2020-08-07T15:00:00,8,12
65856,775150,2020-08-07T16:00:00,0,3
65857,775160,2020-08-07T07:00:00,4,4
65858,775160,2020-08-07T08:00:00,30,25
65859,775160,2020-08-07T09:00:00,35,35
65860,775160,2020-08-07T10:00:00,86,80
65861,775160,2020-08-07T11:00:00,72,69
65862,775160,2020-08-07T12:00:00,51,48
65863,775160,2020-08-07T13:00:00,100,95
65864,775160,2020-08-07T14:00:00,58,61
65865,775160,2020-08-07T15:00:00,53,58
65866,775160,2020-08-07T16:00:00,53,57
65867,775160,2020-08-07T17:00:00,18,20
65868,775160,2020-08-07T18:00:00,9,10
65869,775160,2020-08-07T19:00:00,5,5
65870,775160,2020-08-07T20:00:00,9,10
65871,775162,2020-08-07T11:00:00,0,1
65872,775162,2020-08-07T12:00:00,1,0
65873,775164,2020-08-07T07:00:00,2,0
65874,775164,2020-08-07T08:00:00,0,1
65875,775164,2020-08-07T09:00:00,1,0
65876,775164,2020-08-07T10:00:00,1,2
65877,775164,2020-08-07T12:00:00,0,1
65878,775164,2020-08-07T13:00:00,0,1
65879,775167,2020-08-07T07:00:00,1,1
65880,775167,2020-08-07T08:00:00,17,13
65881,775167,2020-08-07T09:00:00,17,16
65882,775167,2020-08-07T10:00:00,14,12
65883,775167,2020-08-07T11:00:00,9,10
65884,775167,2020-08-07T12:00:00,12,12
65885,775167,2020-08-07T13:00:00,5,4
65886,775167,2020-08-07T14:00:00,24,22
65887,775167,2020-08-07T15:00:00,24,28
65888,775167,2020-08-07T16:00:00,7,5
65889,775167,2020-08-07T17:00:00,7,9
65890,775167,2020-08-07T18:00:00,7,4
65891,775167,2020-08-07T19:00:00,13,16
65892,775167,2020-08-07T20:00:00,7,6
65893,775167,2020-08-07T21:00:00,3,7
65894,775168,2020-08-07T09:00:00,2,6
65895,775168,2020-08-07T13:00:00,0,2
65896,775168,2020-08-07T14:00:00,0,1
65897,775168,2020-08-07T15:00:00,0,1
65898,775170,2020-08-07T14:00:00,0,1
65899,775100,2020-08-08T06:00:00,2,0
65900,775100,2020-08-08T08:00:00,1,1
65901,775100,2020-08-08T09:00:00,6,1
65902,775100,2020-08-08T10:00:00,153,84
65903,775100,2020-08-08T11:00:00,179,155
65904,775100,2020-08-08T12:00:00,194,212
65905,775100,2020-08-08T13:00:00,172,151
65906,775100,2020-08-08T14:00:00,203,199
65907,775100,2020-08-08T15:00:00,137,221
65908,775100,2020-08-08T16:00:00,3,24
65909,775120,2020-08-08T08:00:00,3,2
65910,775120,2020-08-08T09:00:00,13,7
65911,775120,2020-08-08T10:00:00,29,28
65912,775120,2020-08-08T11:00:00,27,30
65913,775120,2020-08-08T12:00:00,19,17
65914,775120,2020-08-08T13:00:00,8,13
65915,775120,2020-08-08T14:00:00,10,12
65916,775120,2020-08-08T15:00:00,5,4
65917,775120,2020-08-08T16:00:00,5,4
65918,775120,2020-08-08T17:00:00,3,3
65919,775120,2020-08-08T18:00:00,4,3
65920,775120,2020-08-08T20:00:00,2,2
